,ID,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
8267,0x2d64,31.0,5.0,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,38,11.916575579873873
8268,0xb6f9,37.0,4.7,Sunny,Low,2,Snack,scooter,1.0,No,Urban,22,17.073957291378203
8269,0x620d,25.0,4.9,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,26,19.658752171967787
8270,0xac4d,35.0,4.5,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,29,13.766116995769575
8271,0xae2,25.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,19.9130095455962
8272,0x823b,37.0,4.0,Fog,Jam,2,Meal,scooter,1.0,No,Urban,37,13.407238587912502
8273,0x70ce,38.0,4.3,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,36,16.601197594933343
8274,0x548f,30.0,4.8,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,27,6.208827614810059
8275,0x85e2,32.0,4.8,Sandstorms,High,2,Snack,electric_scooter,1.0,No,Metropolitian,25,1.5203682264724199
8276,0xa71e,36.0,4.1,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,49,16.638590183191422
8277,0x8deb,27.0,4.7,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,11,16.384366809208974
8278,0x7391,37.0,4.6,Sunny,Medium,1,Buffet,scooter,1.0,No,Urban,24,7.547357671389566
8279,0xd169,28.0,4.9,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,13.621549892343618
8280,0xdf42,29.0,4.9,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,19,1.4687249834153513
8281,0x8bbe,33.0,4.8,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,25,5.959019072120809
8282,0xbdc7,27.0,4.2,Cloudy,Medium,2,Buffet,scooter,,No,Metropolitian,35,11.916575579873873
8283,0x911e,34.0,4.8,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,25,9.348298806967952
8284,0x2ca5,24.0,4.5,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,1.5323350129507805
8285,0xb9ef,30.0,4.3,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,36,12.074255309952026
8286,0xb3a,38.0,4.8,Windy,Low,1,Drinks,scooter,0.0,No,Urban,21,1.5525533141576968
8287,0x5586,31.0,4.7,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,4.674173521469315
8288,0x6529,39.0,4.8,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,28,10.881731319268983
8289,0x3c38,34.0,4.9,Stormy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,30,6.210069011356304
8290,0x25b5,29.0,4.6,Fog,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,27,12.1616054457833
8291,0x70b9,22.0,4.6,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,13.828140500466104
8292,0xb18d,28.0,4.9,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,13.78828222007026
8293,0x497b,36.0,4.2,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,44,10.756697878907259
8294,0x21c4,34.0,4.1,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,44,10.723286945943729
8295,0xa604,34.0,4.5,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,19,4.674324005985905
8296,0xa6c5,22.0,4.9,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,16,16.851371030985696
8297,0xa297,36.0,4.1,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,35,13.971948960232016
8298,0xa7fd,38.0,4.5,Sunny,High,1,Snack,scooter,0.0,No,Metropolitian,20,6.116927321849533
8299,0x672,,,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,3.0188245702754792
8300,0x3abe,32.0,3.6,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,34,13.6158334590668
8301,0xb2a7,26.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,10,13.970652591312666
8302,0x9142,37.0,4.5,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Urban,20,9.435201537103644
8303,0x659f,28.0,4.8,Sandstorms,Jam,2,Snack,scooter,1.0,No,Urban,23,11.007734763545226
8304,0xa2ef,31.0,4.2,Sandstorms,High,0,Buffet,motorcycle,0.0,No,Metropolitian,41,6.118630884362266
8305,0x2224,21.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,6.232177403627461
8306,0x8d03,24.0,4.2,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,13.970007989630956
8307,0xc448,20.0,4.9,Stormy,Jam,2,Drinks,scooter,1.0,No,Urban,28,4.494287588499083
8308,0xdc86,36.0,4.8,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,7.460873303760628
8309,0x6167,21.0,4.4,Fog,Medium,2,Snack,motorcycle,1.0,No,Urban,35,10.724672086540865
8310,0x34fa,28.0,4.6,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,42,13.413644078131233
8311,0xc64c,36.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,17.297865752893937
8312,0xc61e,24.0,4.8,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,11,6.0542954004624
8313,0xc581,20.0,4.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,1.5135753242583971
8314,0x59a4,39.0,4.8,Sunny,Low,1,Meal,scooter,,No,Urban,16,4.469157678704573
8315,0x30bc,21.0,4.6,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,13.971881683374217
8316,0x106f,,,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,11.919595217625693
8317,0xa801,22.0,4.7,Sunny,High,1,Drinks,scooter,0.0,No,Metropolitian,12,6.049993267641912
8318,0xbfdc,35.0,4.9,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,26,4.4063444213438565
8319,0x4d2,,,,,3,Buffet,bicycle,1.0,No,Metropolitian,26,16569.194614084416
8320,0xd69a,20.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,3.1212757416350456
8321,0x3c78,36.0,4.8,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,34,7.76260589030177
8322,0xd782,28.0,4.6,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,25,13.481268364514982
8323,0x1f40,35.0,4.4,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,43,20.180911382712157
8324,0x38fd,21.0,4.1,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,35,11.007734763545226
8325,0x90e7,39.0,4.6,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Urban,28,1.5094817612111415
8326,0x31ca,35.0,4.4,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,3.1048274863789924
8327,0xc94f,23.0,4.4,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34,5.952962854560611
8328,0x4687,25.0,4.5,Fog,Medium,0,Buffet,motorcycle,0.0,No,Urban,42,13.40703366833951
8329,0xb2c7,37.0,4.6,Stormy,Low,1,Snack,scooter,0.0,No,,16,13.988777563406439
8330,0x7f08,25.0,4.3,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,39,16.903142341161267
8331,0x414,,,,,3,Snack,motorcycle,1.0,No,Metropolitian,34,17569.615163748036
8332,0x316b,22.0,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,17.297865752893937
8333,0x4e9,,,,,3,Meal,electric_scooter,1.0,No,Metropolitian,42,10.866261860516522
8334,0x7aaa,38.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,4.610379843539073
8335,0xbc72,20.0,4.8,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,12,10.642018863063466
8336,0xfcd,32.0,4.5,Fog,Low,1,Drinks,scooter,0.0,No,Urban,17,4.589499485990572
8337,0xb271,29.0,4.7,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,25,14.022298282537264
8338,0x2c7d,25.0,4.5,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,29,3.0585736596247557
8339,0x6f73,25.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17,3.073599740638624
8340,0xc75e,35.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20.286681033201255
8341,0x32c2,,,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,44,19.88336063154891
8342,0xcb7f,35.0,4.9,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,30,10.417030220491032
8343,0x765f,25.0,4.9,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,26,9.31574510599364
8344,0xadf6,38.0,4.7,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,34,4.528162065222552
8345,0xd12b,20.0,4.6,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,13.39289424336121
8346,0x819a,29.0,4.7,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,16.852118690761422
8347,0xaf84,21.0,4.9,Fog,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,19,3.064510472243238
8348,0x5fc2,26.0,4.6,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,6.128627670435278
8349,0x89d7,38.0,4.9,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,29,9.435201537103644
8350,0x9a1b,36.0,5.0,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,25,10.905989056071514
8351,0xd0e2,,,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,19,7.566735256356073
8352,0xb7b,25.0,4.0,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,38,13.96911696778712
8353,0x1474,30.0,4.6,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,19,4.5442645092455916
8354,0x1338,28.0,4.6,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,10,13.40589201850077
8355,0xcc48,21.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,21,20.506944148074933
8356,0xcefd,23.0,4.3,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,38,8.987739076031444
8357,0xd8c,39.0,4.8,Sandstorms,High,1,Snack,scooter,0.0,No,Metropolitian,26,6.210098947835142
8358,0x962d,23.0,4.8,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,17,3.1161423845696086
8359,0xcad6,25.0,4.8,Sunny,High,1,Snack,motorcycle,1.0,No,Metropolitian,11,5.969045594304528
8360,0x5229,37.0,5.0,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,9.312838467169481
8361,0xad68,24.0,4.5,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,17,1.5297518759268995
8362,0x1d6b,37.0,4.8,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,20,9.435201537103644
8363,0x5e0b,26.0,4.8,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,29,12.103166363044753
8364,0x79ac,29.0,4.6,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Urban,15,20.178267239101707
8365,0xc70,35.0,4.0,Cloudy,Medium,2,Buffet,scooter,1.0,No,Urban,36,13.631343698200281
8366,0x1467,20.0,4.6,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,16,3.058968616404183
8367,0xbcf3,39.0,4.4,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,34,9.348325936441572
8368,0xc740,28.0,5.0,Cloudy,Low,2,Snack,motorcycle,0.0,No,Urban,16,2.9846132479894156
8369,0x4f46,39.0,4.8,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,26,20.851726357428884
8370,0x7669,22.0,4.9,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,11,9.177855596110662
8371,0xc779,21.0,4.6,Windy,Low,2,Snack,scooter,0.0,No,Urban,11,14.045053524747448
8372,0x3bd3,32.0,4.8,Cloudy,Jam,1,Meal,scooter,1.0,No,Urban,34,7.660316911888339
8373,0x895a,37.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,39,6.08088825255943
8374,0xd9cf,34.0,4.3,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,14.045373048488432
8375,0x68b8,37.0,4.8,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Urban,18,20.181263916560216
8376,0x7721,37.0,4.9,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27,4.596336792048561
8377,0x85d0,25.0,4.6,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,19,4.658182487904221
8378,0x4693,24.0,4.5,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,28,12.464066309561852
8379,0xd401,26.0,4.6,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,7.549912894122171
8380,0x7114,35.0,5.0,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,4.587761378580573
8381,0xd872,39.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,33,6.29013467758336
8382,0xbb62,21.0,4.9,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29,7.790525266897748
8383,0x4fb7,35.0,4.4,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,34,10.587113704884475
8384,0xd1f8,31.0,4.1,Cloudy,Jam,2,Meal,motorcycle,2.0,Yes,Urban,43,10.593945847379182
8385,0x2118,36.0,4.2,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41,16.827953238517534
8386,0xb875,28.0,5.0,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,34,13.970652591312666
8387,0x405c,21.0,4.6,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,19.615926964390486
8388,0xd4b1,37.0,4.7,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,3.1450674354101187
8389,0xad4e,31.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,39,13.766116995769575
8390,0x17ce,22.0,4.8,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,27,4.6569021977100595
8391,0xacf0,25.0,4.9,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,25,7.648280480204149
8392,0x3a43,37.0,5.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,41,13.83013145556258
8393,0x36d1,21.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Urban,11,3.0251533676453985
8394,0x425a,,,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,7.660205777292763
8395,0x7f14,34.0,4.1,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,32,13.77114025342458
8396,0x3bcb,21.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,7.763180728046279
8397,0xbebe,34.0,4.8,Windy,High,0,Drinks,motorcycle,1.0,No,Urban,37,6.117673772769199
8398,0x2d6f,36.0,4.6,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,15,3.108925571933348
8399,0x120c,37.0,4.8,Windy,Low,2,Meal,scooter,0.0,No,,20,7.77222044450955
8400,0xcec3,28.0,4.9,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,26,14.152800689506924
8401,0x6e01,24.0,5.0,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,27,4.595393825255733
8402,0x358a,36.0,4.1,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39,10.6025893254663
8403,0xdfe8,25.0,4.7,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Urban,26,13.184918189815095
8404,0x560b,29.0,5.0,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,39,12.256321132983544
8405,0x8108,30.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,24,1.4897929741981528
8406,0x8055,28.0,4.7,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,10.58702370490736
8407,0x9924,21.0,4.5,Sunny,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,42,7.601245065584428
8408,0xdd56,26.0,4.6,Fog,Low,2,Snack,motorcycle,1.0,No,Urban,11,7.460848120421247
8409,0xbeac,28.0,4.9,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,19,4.596439722787293
8410,0xc785,31.0,4.6,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,23,13.587535883411064
8411,0x4cb4,23.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,7.862668167467362
8412,0x9508,31.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,2.0,No,Urban,42,13.973182653974487
8413,0x5f2,,,Fog,Low,1,Meal,scooter,0.0,No,Urban,17,5205.980121383039
8414,0xa98a,38.0,4.8,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,7.562414628992372
8415,0xa84f,35.0,5.0,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Urban,30,7.862668167467362
8416,0x5094,28.0,4.8,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,4.610073053407919
8417,0xc2d3,26.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,21,19.47088419780976
8418,0x50a0,22.0,4.9,Windy,High,1,Meal,motorcycle,0.0,No,Urban,14,6.116387229214868
8419,0xc3c8,35.0,4.8,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,22,7.460568315546219
8420,0xdc14,20.0,4.0,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,31,7.803011784593581
8421,0x68c8,32.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,10.756273454102447
8422,0x2ac2,31.0,3.5,Windy,Jam,2,Snack,scooter,1.0,Yes,Metropolitian,41,14.022321513314635
8423,0xc077,37.0,5.0,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16,5169.37052968062
8424,0x765a,22.0,4.5,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,29,7.661017946696309
8425,0x60cc,33.0,4.1,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,33,9.314908769647658
8426,0x8b18,28.0,4.8,Cloudy,Medium,2,Buffet,scooter,0.0,No,Urban,14,4.6102856655685205
8427,0xaa19,36.0,3.6,Windy,Jam,2,Buffet,motorcycle,0.0,No,Urban,34,10.56440561497181
8428,0x65c8,28.0,4.6,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,17,3.073782598788473
8429,0x7c5d,28.0,4.9,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,22,9.326113870466685
8430,0x80c4,38.0,4.6,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,15,2.979626519740365
8431,0xc72b,34.0,5.0,Sunny,High,2,Snack,electric_scooter,1.0,No,Metropolitian,17,6.29013467758336
8432,0x3777,38.0,4.5,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,1.5126021266192422
8433,0x2c29,28.0,4.5,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,21,9.074848935994297
8434,0xd541,36.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Urban,22,10.5703532199694
8435,0x5d7c,20.0,4.5,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,13,4.674153679700532
8436,0xdfa5,23.0,4.6,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34,20.96899261496312
8437,0x581e,32.0,4.4,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,41,16.635416274164086
8438,0x9ddc,34.0,4.0,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,36,19.661022213462363
8439,0xa33f,27.0,5.0,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,12,4.469351491031127
8440,0xa002,30.0,4.7,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,13.405971717503242
8441,0x279b,23.0,4.6,Fog,Low,2,Drinks,scooter,1.0,No,Urban,28,13.765934616210696
8442,0x63d7,32.0,4.3,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,37,13.682378876541017
8443,0xcccb,32.0,4.3,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,31,7.550439931788738
8444,0x4597,25.0,4.9,Windy,Jam,1,Meal,scooter,1.0,No,Urban,10,4.674393132344068
8445,0x9e17,29.0,4.7,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,22,17.074256778776085
8446,0xaf72,25.0,4.9,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,24,12.43458552483367
8447,0xd72e,31.0,5.0,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,28,1.465140016594922
8448,0x13ad,,,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,29,1.512473616896366
8449,0xe235,28.0,4.6,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23,20.96846029430707
8450,0x3afb,35.0,4.9,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Urban,19,4.590769055358847
8451,0x2a17,28.0,4.5,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,1.5147927329377604
8452,0xd324,25.0,4.8,Stormy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,21,6.040077478816336
8453,0x564d,37.0,4.7,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,45,16.598667340487253
8454,0x5715,34.0,4.6,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,19,7.659703978759407
8455,0x9376,35.0,4.7,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,21,6.117761953543783
8456,0xd235,30.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,9.435201537103644
8457,0xa0db,36.0,3.6,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,34,20.18117214081229
8458,0xbc54,26.0,4.4,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,34,6.0379902534377425
8459,0x4713,26.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,Yes,Urban,48,10.866261860516522
8460,0x8ad2,31.0,4.7,Cloudy,High,1,Snack,scooter,0.0,No,Metropolitian,29,5.96026517145059
8461,0xdcce,22.0,5.0,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,20.887572879514586
8462,0x3b01,21.0,4.9,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Urban,24,10.70416127123685
8463,0x43d2,25.0,4.8,Sunny,Jam,1,Buffet,scooter,0.0,No,,10,16.384351156435454
8464,0x759c,20.0,4.9,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,14,4.657133018447811
8465,0x8b62,30.0,4.8,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,17,9.055364789631513
8466,0x83e5,21.0,4.1,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,33,17.074283280230897
8467,0x66be,22.0,4.7,Sandstorms,High,1,Meal,motorcycle,0.0,No,Urban,19,6.037116126684456
8468,0x978f,39.0,4.6,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,16,6.146925931687851
8469,0x8da7,36.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,12.419850660021845
8470,0x44c2,34.0,4.4,Cloudy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,35,1.5322347878366982
8471,0xbbf,,,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,17,3.0406667988396068
8472,0x37a4,39.0,4.2,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,34,16.818368923714367
8473,0xdb88,25.0,4.7,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,12.209740515212697
8474,0x4a8c,27.0,4.7,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,7.763183552954465
8475,0x6a56,34.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,Urban,13,1.5147937187609204
8476,0x6837,24.0,4.7,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,28,13.611163547830161
8477,0xad2b,30.0,4.1,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,41,19.61916749330653
8478,0x7f20,23.0,4.6,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,16,9.190403104984172
8479,0x7db,20.0,4.7,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,19,1.5725337265584898
8480,0x685e,25.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,3.1049287720089502
8481,0x628f,26.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20.206315811340712
8482,0x5408,22.0,4.6,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,25,6.2094761776163
8483,0xfba,23.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,22,16.90169066314672
8484,0x9fb0,20.0,4.7,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27,13.788947117422614
8485,0xded9,24.0,4.8,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,21,9.435201537103644
8486,0x4e72,22.0,4.0,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,31,10.723264171972627
8487,0xe1b9,38.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,24,7.862668167467362
8488,0xa138,22.0,4.7,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,9.315071059973226
8489,0xa174,21.0,4.7,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,11,4.717601091654031
8490,0xafa0,36.0,4.7,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,28,13.682511992370527
8491,0xc1b0,25.0,5.0,Fog,Medium,1,Snack,motorcycle,1.0,No,Urban,16,7.568330481340724
8492,0x39ab,31.0,4.7,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,7.772252870980503
8493,0xc06e,36.0,5.0,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,10,5169.285576764972
8494,0x42ab,21.0,4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,13.580373876336532
8495,0x13c9,33.0,4.7,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,23,12.464528059484621
8496,0x1767,25.0,4.8,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31,9.348112475064742
8497,0xab1a,26.0,4.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,15,4.596534541853528
8498,0xb8b,32.0,4.8,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,21,9.192881348719856
8499,0x5f69,37.0,5.0,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,7.450285846000673
8500,0x22b4,35.0,4.8,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,11.917649947364907
